trecho_id,solo_ordem,solo_subordem,solo_textura,solo_relevo,solo_erosao,solo_dren_idx,solo_risco
RO-ARQ-1885,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1886,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1887,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1888,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1889,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1890,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1891,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1892,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1893,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1894,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1895,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1896,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1897,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1898,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1899,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1900,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-1901,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1902,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-1903,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-1904,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1905,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-1906,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-1907,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-1908,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-1909,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-1910,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-1911,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-1912,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-1913,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-1914,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-1915,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-1916,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-1917,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-1918,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-1919,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1920,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1921,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1922,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1923,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1924,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1925,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1926,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1927,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-1928,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1929,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1930,ARGISSOLO,VERMELHO-AMARELO,média/argilosa e arenosa/média,plano,,1.03,1
RO-ARQ-1931,ARGISSOLO,VERMELHO-AMARELO,média/argilosa e arenosa/média,plano,,1.03,1
RO-ARQ-1932,ARGISSOLO,VERMELHO-AMARELO,média/argilosa e arenosa/média,plano,,1.03,1
RO-ARQ-1933,ARGISSOLO,VERMELHO-AMARELO,média/argilosa e arenosa/média,plano,,1.03,1
RO-ARQ-1934,ARGISSOLO,VERMELHO-AMARELO,média/argilosa e arenosa/média,plano,,1.03,1
RO-ARQ-1935,ARGISSOLO,VERMELHO-AMARELO,média/argilosa e arenosa/média,plano,,1.03,1
RO-ARQ-1936,ARGISSOLO,VERMELHO-AMARELO,média/argilosa e arenosa/média,plano,,1.03,1
RO-ARQ-1937,ARGISSOLO,VERMELHO-AMARELO,média/argilosa e arenosa/média,plano,,1.03,1
RO-ARQ-1938,ARGISSOLO,VERMELHO-AMARELO,média/argilosa e arenosa/média,plano,,1.03,1
RO-ARQ-1939,ARGISSOLO,VERMELHO-AMARELO,média/argilosa e arenosa/média,plano,,1.03,1
RO-ARQ-1940,ARGISSOLO,VERMELHO-AMARELO,média/argilosa e arenosa/média,plano,,1.03,1
RO-ARQ-1941,ARGISSOLO,VERMELHO-AMARELO,média/argilosa e arenosa/média,plano,,1.03,1
RO-ARQ-1942,ARGISSOLO,VERMELHO-AMARELO,média/argilosa e arenosa/média,plano,,1.03,1
RO-ARQ-1943,ARGISSOLO,VERMELHO-AMARELO,média/argilosa e arenosa/média,plano,,1.03,1
RO-ARQ-1944,ARGISSOLO,VERMELHO-AMARELO,média/argilosa e arenosa/média,plano,,1.03,1
RO-ARQ-1945,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1946,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1947,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1948,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1949,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1950,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1951,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1952,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1953,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1954,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1955,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1956,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1957,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1958,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1959,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1960,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1961,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1962,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1963,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1964,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1965,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1966,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1967,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1968,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1969,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1970,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1971,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1972,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1973,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1974,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1975,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1976,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1977,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1978,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1979,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1980,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1981,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1982,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1983,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1984,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1985,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1986,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1987,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1988,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1989,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1990,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1991,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1992,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1993,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1994,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1995,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1996,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1997,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1998,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-1999,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-2000,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-2001,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-2002,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-2003,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-2004,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-2005,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-2006,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-2007,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-2008,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-2009,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-2010,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-2011,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-2012,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-2013,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-2014,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-2015,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-2016,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-2017,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-2018,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-2019,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-2020,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-2021,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-2022,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-2023,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-2024,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-2025,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2026,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2027,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2028,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2029,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2030,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-2031,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-2032,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-2033,LATOSSOLO,VERMELHO-AMARELO,argilosa,"ondulado e suave 
ondulado",,0.54,0
RO-ARQ-2034,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2035,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2036,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2037,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2038,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2039,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2040,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2041,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2042,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2043,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2044,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2045,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2046,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2047,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2048,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2049,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2050,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2051,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2052,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2053,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2054,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2055,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2056,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2057,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2058,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2059,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2060,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2061,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2062,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2063,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2064,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2065,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2066,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2067,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2068,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2069,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2070,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2071,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2072,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2073,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2074,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2075,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2076,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2077,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2078,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2079,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2080,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2081,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2082,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2083,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2084,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2085,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2086,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2087,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2088,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2089,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2090,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2091,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2092,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2093,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2094,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2095,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2096,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2097,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2098,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2099,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2100,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2101,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2102,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2103,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2104,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2105,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2106,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2107,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2108,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2109,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2110,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2111,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2112,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2113,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2114,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2115,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2116,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
RO-ARQ-2117,ARGISSOLO,VERMELHO-AMARELO,média/argilosa,"suave 
ondulado e plano",,1.03,1
